id_observation,id_observation_sinp,id_releve,id_releve_sinp,code_perso,id_releve_type,lib_biblio,nom_herbier,nom_org_f,lib_releve_methode,date_releve_deb,date_releve_fin,nom_obs,id_precision,resolution,code_gps,id_maille_inpn_5,id_maille_inpn_10,x_l93,y_l93,lon_wgs84,lat_wgs84,insee_comm,commune,insee_dept,lieudit,comm_loc,pays,alti_inf,alti_calc,alti_sup,surface,plage_surface,comm_milieu,lib_geologie,lib_lithologie,comm_litho,lib_exposition,pente,plage_pente,lib_hab_eunis,cd_hab_eunis,cd_hab_ch,lib_hab_ch,lib_hab_sbf,cd_hab_sbf,cd_ref_phyto,lib_syntaxon,rec_total_pl,haut_total,rec_arbo_pl,haut_arbo,rec_arbu_pl,haut_arbu,rec_sarb_pl,haut_sarb,rec_herba_pl,haut_herba,rec_crypto_pl,haut_crypto,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,substr_tuf_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu,tax_type,famille,plage_nb_pieds,nombre_pieds,lib_strate,lib_phenologie1,lib_phenologie2,lib_deg_nat,abondance,sociab,lib_herbier,part_herbier1,comm_taxon,meta_original_id_obs,nom_programme,lib_org_comm,meta_comm,meta_original_id_rel,meta_original_bdd,sinp_dspublique,valid_reg
34901339,c9d9bf0c-e378-49aa-a805-16fefcac362b,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Poa cenisia,114151,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901340,14b3244e-87cb-44e4-8d66-0ddffe3301f8,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Rhinanthus angustifolius,117590,"Rhinanthus angustifolius C.C.Gmel., 1806",117590,"Rhinanthus angustifolius C.C.Gmel., 1806",P,Orobanchaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901341,c905a2e7-56ce-419d-ada4-1e39b9d05ae8,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Rumex scutatus,119587,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",P,Polygonaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901342,d42a082a-2b92-42a1-98f9-2290e3e05760,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Sedum alpestre,122107,"Sedum alpestre Vill., 1779",122107,"Sedum alpestre Vill., 1779",P,Crassulaceae,,,,,,,,,,,Recouvrement relatif : 5,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901343,1453e7d8-3c5b-463d-bd1e-4a61d24e3b4f,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Sedum annuum,122116,"Sedum annuum L., 1753",122116,"Sedum annuum L., 1753",P,Crassulaceae,,,,,,,,,,,"Recouvrement relatif : 0,142857143",,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901344,49233060-e7b2-4bee-acb9-52d11d5b920a,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Taraxacum officinale,717630,"Taraxacum officinale F.H.Wigg., 1780",717630,"Taraxacum officinale F.H.Wigg., 1780",P,Asteraceae,,,,,,,,,,,"Recouvrement relatif : 0,142857143",,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901346,6b35fa78-a79a-4152-b7ed-94c007931338,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Tolpis staticifolia,126821,"Tolpis staticifolia (All.) Sch.Bip., 1861",126821,"Tolpis staticifolia (All.) Sch.Bip., 1861",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901347,9daca380-a19f-4226-950c-9134c15ccca0,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Trifolium pallescens,127419,"Trifolium pallescens Schreb., 1804",127419,"Trifolium pallescens Schreb., 1804",P,Fabaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901348,413c3ab2-e104-4474-bfd6-0eaa7cca684c,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Valeriana tripteris,128445,"Valeriana tripteris L., 1753",128445,"Valeriana tripteris L., 1753",P,Caprifoliaceae,,,,,,,,,,,"Recouvrement relatif : 0,142857143",,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901349,6e1a3b6f-6e05-4133-9d95-262e30d951ad,10971296,6c5ccb0e-3d35-44bc-9324-e94e6460a02b,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,INCONNU ,P,1,B4_03,5kmL93E0965N6430,10kmL93E096N643,968935.18,6431560.22,6.409769854,44.93097554,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2278,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,<5% (0%),,10-25% (19%),,10-25% (20%),,,5-10% (5%),10-25% (11%),,25-50% (25%),10-25% (20%),<5% (0%),,Veronica fruticans,128871,"Veronica fruticans Jacq., 1762",128871,"Veronica fruticans Jacq., 1762",P,Plantaginaceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,Mousses BSC : 20 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 5 ; Cailloux : 11 ; Graviers : 25 ; Sable : 20 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 19 ; Ligneux très bas : 0 ; Ligneux bas : 0 ; Déglaciation : 1960 ; Age : 59,,glacier_blanc.csv,Donnée publique,Non validée
34901904,79b81569-0e81-42f0-b2d1-66b06c54dec2,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Adenostyles alpina,80184,"Adenostyles alpina (L.) Bluff & Fingerh., 1825",80184,"Adenostyles alpina (L.) Bluff & Fingerh., 1825",P,Asteraceae,,,,,,,,,,,"Recouvrement relatif : 0,285714286",,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901905,1131bc83-241c-4343-bb5d-921697e079b5,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Adenostyles leucophylla,80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",P,Asteraceae,,,,,,,,,,,Recouvrement relatif : 4,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901906,7fccfff4-d4a2-455f-923d-ab7223d6ba7f,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Alchemilla transiens,81179,"Alchemilla transiens (Buser) Buser, 1898",81179,"Alchemilla transiens (Buser) Buser, 1898",P,Rosaceae,,,,,,,,,,,"Recouvrement relatif : 0,285714286",,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901907,68d9bb7c-1743-46c9-937d-df85b1b95ad1,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Cerastium arvense subsp. strictum,133087,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,"Cerastium arvense subsp. strictum Gaudin, 1828",P,Caryophyllaceae,,,,,,,,,,,"Recouvrement relatif : 0,285714286",,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901912,0420598c-8068-40a1-8466-ccdbb2fc4be5,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Minuartia laricifolia,108602,"Minuartia laricifolia (L.) Schinz & Thell., 1907",1000304,"Cherleria laricifolia (L.) Iamonico, 2016",P,Caryophyllaceae,,,,,,,,,,,"Recouvrement relatif : 0,285714286",,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901908,c1379603-9494-45e1-af57-fbd2f452d246,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Dryopteris filix-mas,95567,"Dryopteris filix-mas (L.) Schott, 1834",95567,"Dryopteris filix-mas (L.) Schott, 1834",P,Dryopteridaceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901909,c1230eaf-55f9-44bc-bac7-def3075eee81,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Epilobium dodonaei subsp. fleischeri,134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",P,Onagraceae,,,,,,,,,,,Recouvrement relatif : 6,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901910,559e7f0c-18d6-467e-ba52-a66337dae339,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Juncus trifidus,104362,"Juncus trifidus L., 1753",104362,"Juncus trifidus L., 1753",P,Juncaceae,,,,,,,,,,,Recouvrement relatif : 4,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901911,38276189-f3f3-4962-82ba-770a6af3b6d5,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Leucanthemopsis alpina,105765,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",P,Asteraceae,,,,,,,,,,,"Recouvrement relatif : 0,285714286",,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901913,43a55e27-5979-47ca-8b03-4feb80599d66,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Poa cenisia,114151,"Poa cenisia All., 1789",114151,"Poa cenisia All., 1789",P,Poaceae,,,,,,,,,,,Recouvrement relatif : 2,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
34901914,b0c6b205-2baf-48d7-88c9-b67e676a07ba,10971284,c6931257-efc2-4eb2-8d47-ae42ff736d53,Band : B4,RT,,,Parc National des Ecrins,Relevé de suivi (quadrats),7/22/2019,7/22/2019,ALBERT Christophe / MOINE Rémy,P,1,B4_04,5kmL93E0965N6430,10kmL93E096N643,968850.08,6431575.55,6.408700616,44.93114651,5101,Vallouise-Pelvoux,5,Glacier Blanc,,FR,,2303,,,,Marge pro-glaciaire,,,,Plat (peu marquée),,,,,,,,,,,,,,,<5% (0%),,10-25% (10%),,10-25% (23%),,<5% (2%),,,10-25% (10%),50-75% (50%),,5-10% (4%),5-10% (1%),<5% (0%),,Rumex scutatus,119587,"Rumex scutatus L., 1753",119587,"Rumex scutatus L., 1753",P,Polygonaceae,,,,,,,,,,,Recouvrement relatif : 1,,ROCVEG,,Mousses BSC : 2 ; Lichens BSC : 0 ; Eau : 0 ; Dalle : 0 ; Blocs : 10 ; Cailloux : 50 ; Graviers : 4 ; Sable : 1 ; Litière : 0 ; Mousses humides : 0 ; Herbacées : 23 ; Ligneux très bas : 10 ; Ligneux bas : 0 ; Déglaciation : 1987 ; Age : 32,,glacier_blanc.csv,Donnée publique,Non validée
