id_observation,id_releve,code_perso,date_releve_deb,code_gps,x_l93,y_l93,lon_wgs84,lat_wgs84,lieudit,alti_calc,rec_total_pl,rec_arbu_pl,rec_sarb_pl,rec_herba_pl,rec_crypto_pl,substr_roch_pl,substr_bloc_pl,substr_cail_pl,substr_terr_pl,substr_grav_pl,substr_sabl_pl,substr_liti_pl,nom_cite,cd_nom,nom_complet,cd_ref,nom_reconnu_ss_auteur,nom_reconnu,famille,comm_taxon,meta_comm
29710387,9888676,Band : 1985-2003,7/30/2019,GB3-10,984238.16,6473835.89,6.62814,45.30511,Glacier de Gébroulaz,2752,<5% (3%),,,,,>75% (97%),,>75% (90%),<5% (1%),50-75% (69%),,,Saxifraga bryoides L.,120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,1.5;3;NA;NA;NA;NA;1,ROCVEG : GB3-10 ; Band : 1985-2003 ; Time : 11:05 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
29756417,9888676,Band : 1985-2003,7/30/2019,GB3-10,984238.16,6473835.89,6.62814,45.30511,Glacier de Gébroulaz,2752,<5% (3%),,,,,>75% (97%),,>75% (90%),<5% (1%),50-75% (69%),,,Saxifraga oppositifolia L.,121132,"Saxifraga oppositifolia L., 1753",121132,Saxifraga oppositifolia,"Saxifraga oppositifolia L., 1753",Saxifragaceae,0.75;3;NA;NA;NA;NA;1,ROCVEG : GB3-10 ; Band : 1985-2003 ; Time : 11:05 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
29759384,9888676,Band : 1985-2003,7/30/2019,GB3-10,984238.16,6473835.89,6.62814,45.30511,Glacier de Gébroulaz,2752,<5% (3%),,,,,>75% (97%),,>75% (90%),<5% (1%),50-75% (69%),,,Artemisia genipi Weber,83973,"Artemisia genipi Weber, 1775",83973,Artemisia genipi,"Artemisia genipi Weber, 1775",Asteraceae,+;2;NA;NA;NA;NA;0,ROCVEG : GB3-10 ; Band : 1985-2003 ; Time : 11:05 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
29759385,9888676,Band : 1985-2003,7/30/2019,GB3-10,984238.16,6473835.89,6.62814,45.30511,Glacier de Gébroulaz,2752,<5% (3%),,,,,>75% (97%),,>75% (90%),<5% (1%),50-75% (69%),,,Trisetum spicatum (L.) K. Richter,141953,"Trisetum spicatum subsp. ovatipaniculatum Hultén ex Jonsell, 1975",141953,Trisetum spicatum subsp. ovatipaniculatum,"Trisetum spicatum subsp. ovatipaniculatum Hultén ex Jonsell, 1975",Poaceae,+;9;NA;NA;NA;NA;1,ROCVEG : GB3-10 ; Band : 1985-2003 ; Time : 11:05 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
29641846,9888676,Band : 1985-2003,7/30/2019,GB3-10,984238.16,6473835.89,6.62814,45.30511,Glacier de Gébroulaz,2752,<5% (3%),,,,,>75% (97%),,>75% (90%),<5% (1%),50-75% (69%),,,Linaria alpina (L.) Miller,137320,"Linaria alpina subsp. alpina (L.) Mill., 1768",137320,Linaria alpina subsp. alpina,"Linaria alpina subsp. alpina (L.) Mill., 1768",Plantaginaceae,+;2;NA;NA;NA;NA;1,ROCVEG : GB3-10 ; Band : 1985-2003 ; Time : 11:05 ; Soil crust : + ; Moss : + ; Cyanobact : NA ; Lichen : NA ; BSC : NA ; Photo number : NA
24803002,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Galium anisophyllon Vill., 1779",99372,"Galium anisophyllon Vill., 1779",99372,Galium anisophyllon,"Galium anisophyllon Vill., 1779",Rubiaceae,1;5;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803006,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Leontodon hispidus L., 1753",105502,"Leontodon hispidus L., 1753",105502,Leontodon hispidus,"Leontodon hispidus L., 1753",Asteraceae,+;6;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803008,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Alchemilla alpina L., 1753",81033,"Alchemilla alpina L., 1753",81033,Alchemilla alpina,"Alchemilla alpina L., 1753",Rosaceae,1;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803004,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,+;6;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802992,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Hieracium intybaceum All., 1773",102078,"Hieracium intybaceum All., 1773",102078,Hieracium intybaceum,"Hieracium intybaceum All., 1773",Asteraceae,5;10;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802995,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,1;5;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803003,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Trifolium pallescens Schreb., 1804",127419,"Trifolium pallescens Schreb., 1804",127419,Trifolium pallescens,"Trifolium pallescens Schreb., 1804",Fabaceae,4;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803001,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Trifolium badium Schreb., 1804",127237,"Trifolium badium Schreb., 1804",127237,Trifolium badium,"Trifolium badium Schreb., 1804",Fabaceae,8;10;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803000,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,+;1;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802997,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,Cerastium arvense subsp. strictum,"Cerastium arvense subsp. strictum Gaudin, 1828",Caryophyllaceae,+;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802994,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Jacobaea incana (L.) Veldkamp, 2006",610642,"Jacobaea incana (L.) Veldkamp, 2006",610642,Jacobaea incana,"Jacobaea incana (L.) Veldkamp, 2006",Asteraceae,1;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802990,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Athyrium distentifolium Tausch ex Opiz, 1820",84998,"Athyrium distentifolium Tausch ex Opiz, 1820",84998,Athyrium distentifolium,"Athyrium distentifolium Tausch ex Opiz, 1820",Athyriaceae,6;50;NA;NA;NA;NA;0,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803010,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Achillea nana L., 1753",79913,"Achillea nana L., 1753",79913,Achillea nana,"Achillea nana L., 1753",Asteraceae,+;6;NA;NA;NA;NA;0,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802991,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",80190,Adenostyles leucophylla,"Adenostyles leucophylla (Willd.) Rchb., 1831",Asteraceae,3;20;NA;NA;NA;NA;0,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803005,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",82914,Anthoxanthum alpinum,"Anthoxanthum alpinum Á.Löve & D.Löve, 1948",Poaceae,1;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803007,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Asplenium viride Huds., 1762",84540,"Asplenium viride Huds., 1762",84540,Asplenium viride,"Asplenium viride Huds., 1762",Aspleniaceae,+;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803011,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Bartsia alpina L., 1753",85602,"Bartsia alpina L., 1753",85602,Bartsia alpina,"Bartsia alpina L., 1753",Orobanchaceae,+;4;NA;NA;NA;NA;0,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802993,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Salix retusa L., 1759",120195,"Salix retusa L., 1759",120195,Salix retusa,"Salix retusa L., 1759",Salicaceae,55;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802999,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Poa alpina L., 1753",114105,"Poa alpina L., 1753",114105,Poa alpina,"Poa alpina L., 1753",Poaceae,+;5;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802996,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Myosotis alpestris F.W.Schmidt, 1794",108987,"Myosotis alpestris F.W.Schmidt, 1794",108987,Myosotis alpestris,"Myosotis alpestris F.W.Schmidt, 1794",Boraginaceae,+;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24803009,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Sempervivum montanum L., 1753",122467,"Sempervivum montanum L., 1753",613604,Sempervivum montanum var. burnatii,"Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger, 1932",Crassulaceae,+;3;NA;NA;NA;NA;0,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802998,8661048,Band : LIA,8/10/2020,GLIAX-04,983831.57,6475872.81,6.62415,45.3236,Glacier de Gébroulaz,2338,>75% (90%),,,,,5-10% (9%),5-10% (8%),<5% (1%),,<5% (0%),<5% (0%),,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",134114,Epilobium dodonaei subsp. fleischeri,"Epilobium dodonaei subsp. fleischeri (Hochst.) Schinz & Thell., 1923",Onagraceae,+;10;NA;NA;NA;NA;1,ROCVEG : GLIAx-04 ; Band : LIA ; Time : 14:53 ; Soil crust : 1 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802984,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Pilosella Hill, 1756",715557,"Pilosella Hill, 1756",715557,Pilosella,"Pilosella Hill, 1756",Asteraceae,+;3;NA;NA;NA;NA;0,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802986,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Agrostis schraderiana Bech., 1938",80741,"Agrostis schraderiana Bech., 1938",80741,Agrostis schraderiana,"Agrostis schraderiana Bech., 1938",Poaceae,+;15;NA;NA;NA;NA;0,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802929,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Leontodon hispidus L., 1753",105502,"Leontodon hispidus L., 1753",105502,Leontodon hispidus,"Leontodon hispidus L., 1753",Asteraceae,4;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802952,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Campanula scheuchzeri Vill., 1779",87724,"Campanula scheuchzeri Vill., 1779",132522,Campanula scheuchzeri subsp. scheuchzeri,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",Campanulaceae,1;5;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802985,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Erigeron uniflorus L., 1753",96816,"Erigeron uniflorus L., 1753",134221,Erigeron uniflorus subsp. uniflorus,"Erigeron uniflorus subsp. uniflorus L., 1753",Asteraceae,1;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802969,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Agrostis rupestris All., 1785",80729,"Agrostis rupestris All., 1785",613160,Agrostis rupestris var. rupestris,"Agrostis rupestris var. rupestris All., 1785",Poaceae,1;6;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802989,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Leucanthemopsis alpina (L.) Heywood, 1975",105765,"Leucanthemopsis alpina (L.) Heywood, 1975",159722,Leucanthemopsis alpina subsp. alpina,"Leucanthemopsis alpina subsp. alpina (L.) Heywood, 1975",Asteraceae,+;3;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802988,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Luzula spicata (L.) DC., 1805",106859,"Luzula spicata (L.) DC., 1805",137520,Luzula spicata subsp. spicata,"Luzula spicata subsp. spicata (L.) DC., 1805",Juncaceae,+;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802987,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Trifolium pallescens Schreb., 1804",127419,"Trifolium pallescens Schreb., 1804",127419,Trifolium pallescens,"Trifolium pallescens Schreb., 1804",Fabaceae,10;6;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802983,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Festuca violacea Schleich. ex Gaudin, 1808",98607,"Festuca violacea Ser. ex Gaudin, 1808",98607,Festuca violacea,"Festuca violacea Ser. ex Gaudin, 1808",Poaceae,+;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802982,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Trifolium pratense L., 1753",127439,"Trifolium pratense L., 1753",127439,Trifolium pratense,"Trifolium pratense L., 1753",Fabaceae,2;7;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802979,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",141110,Silene acaulis subsp. bryoides,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",Caryophyllaceae,+;1;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802974,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",120988,Saxifraga bryoides,"Saxifraga bryoides L., 1753",Saxifragaceae,1;1;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802964,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,"Cerastium arvense subsp. strictum Gaudin, 1828",133087,Cerastium arvense subsp. strictum,"Cerastium arvense subsp. strictum Gaudin, 1828",Caryophyllaceae,+;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802959,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Jacobaea incana (L.) Veldkamp, 2006",610642,"Jacobaea incana (L.) Veldkamp, 2006",610642,Jacobaea incana,"Jacobaea incana (L.) Veldkamp, 2006",Asteraceae,+;4;NA;NA;NA;NA;0,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
24802951,8661046,Band : LIA,8/10/2020,GLIAX-07,983770.71,6475558.73,6.62319,45.3208,Glacier de Gébroulaz,2423,>75% (80%),,,,,10-25% (17%),10-25% (10%),5-10% (7%),,<5% (0%),<5% (0%),,"Botrychium lunaria (L.) Sw., 1802",86183,"Botrychium lunaria (L.) Sw., 1801",86183,Botrychium lunaria,"Botrychium lunaria (L.) Sw., 1801",Ophioglossaceae,+;4;NA;NA;NA;NA;1,ROCVEG : GLIAx-07 ; Band : LIA ; Time : 14:12 ; Soil crust : 3 ; Moss : 100 ; Cyanobact : 0 ; Lichen : 0 ; BSC : 1 ; Photo number : NA
